statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;4_variable_code;4_variable_label;4_variable_attribute_code;4_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT005B10;5 to under 10 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;6179;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2003;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;56862;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT000;under 1 year;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1066;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;123282;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2007;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT001B05;1 to under 5 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;3640;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2006;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2330;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2006;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT001B05;1 to under 5 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;4589;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT020B25;20 to under 25 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;4060;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2010;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;55122;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2002;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT075B80;75 to under 80 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;169071;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT060B65;60 to under 65 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;79112;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT020B25;20 to under 25 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;6376;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2013;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT045B50;45 to under 50 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;30042;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2000;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT025B30;25 to under 30 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;5871;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT010B15;10 to under 15 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;4411;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2005;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT045B50;45 to under 50 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;32574;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2000;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT000;under 1 year;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1230;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT020B25;20 to under 25 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;3508;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2013;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT080B85;80 to under 85 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;66838;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT025B30;25 to under 30 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;3829;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT090B95;90 to under 95 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;20520;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2003;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;125722;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2003;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;87903;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT060B65;60 to under 65 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;190732;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT025B30;25 to under 30 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;8453;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2003;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT005B10;5 to under 10 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;7739;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT000;under 1 year;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;942;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT065B70;65 to under 70 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;189592;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2001;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);;Total;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;781665;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2014;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT001B05;1 to under 5 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;3567;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2003;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT040B45;40 to under 45 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;51349;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT055B60;55 to under 60 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;146228;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2006;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT001B05;1 to under 5 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;4077;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT025B30;25 to under 30 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;9259;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2014;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT020B25;20 to under 25 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;4116;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2007;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT040B45;40 to under 45 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;27906;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT065B70;65 to under 70 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;130415;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2005;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT010B15;10 to under 15 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;3203;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT090B95;90 to under 95 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;20665;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT055B60;55 to under 60 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;142375;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2009;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT035B40;35 to under 40 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;12788;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2005;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT065B70;65 to under 70 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;267165;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2013;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT080B85;80 to under 85 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;54842;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT025B30;25 to under 30 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;8437;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT015B18;15 to under 18 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;4281;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2011;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT085B90;85 to under 90 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;32668;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2012;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT075B80;75 to under 80 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;200575;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT055B60;55 to under 60 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;64042;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2010;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2857;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT080B85;80 to under 85 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;175856;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2011;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;55814;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT035B40;35 to under 40 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;20044;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT010B15;10 to under 15 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;5280;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT010B15;10 to under 15 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2469;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;83658;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2001;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT020B25;20 to under 25 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;5196;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2009;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT090B95;90 to under 95 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;3617;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2011;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT018B20;18 to under 20 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1526;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT005B10;5 to under 10 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;8794;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2010;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;109525;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2008;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT055B60;55 to under 60 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;148954;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2012;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT080B85;80 to under 85 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;56820;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT000;under 1 year;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;285;number;GES025;Patients discharged from hospital
